matrix_type,solver,solver_family,sigma,repeat,image_idx,image_name,data_source,seed,status,solve_success,hit_iteration_cap,error_message,failed_blocks,psnr_db,mse,relative_error,relative_residual,condition_number,time_ms,gs_avg_iters,gs_hit_max_ratio,gmres_avg_iters,gmres_hit_max_ratio
sparse,lu,factorization,0.03,1,0,kodak_kodim01,benchmark,42,ok,True,False,,0,49.98326303514205,1.0038612641244472e-05,0.006964193216093309,2.2770683814703893e-16,2.617939524485603,238.9523,0.0,0.0,0.0,0.0
sparse,gauss_seidel,iterative,0.03,1,0,kodak_kodim01,benchmark,42,ok,True,False,,0,49.98326288131443,1.0038612996813352e-05,0.006964193338617796,1.6451205584057002e-08,2.617939524485603,2424.6977,9.4609375,0.0,0.0,0.0
sparse,gmres,hybrid,0.03,1,0,kodak_kodim01,benchmark,42,ok,True,False,,0,49.98326309212814,1.0038612509522512e-05,0.006964193168036565,5.225722728881297e-09,2.617939524485603,368.7822,0.0,0.0,16.0,0.0
sparse,np_solve,baseline,0.03,1,0,kodak_kodim01,benchmark,42,ok,True,False,,0,49.98326303514205,1.0038612641244475e-05,0.006964193216093311,3.585657694644991e-16,2.617939524485603,6.5625,0.0,0.0,0.0,0.0
sparse,gaussian,direct,0.03,1,1,kodak_kodim02,benchmark,42,ok,True,False,,0,49.914760891355236,1.0198209065748742e-05,0.009956341397331973,3.1649632598195674e-16,2.617939524485603,1241.2796,0.0,0.0,0.0,0.0
sparse,lu,factorization,0.03,1,1,kodak_kodim02,benchmark,42,ok,True,False,,0,49.914760891355236,1.0198209065748738e-05,0.009956341397331973,2.2842715695045145e-16,2.617939524485603,241.8058,0.0,0.0,0.0,0.0
sparse,gauss_seidel,iterative,0.03,1,1,kodak_kodim02,benchmark,42,ok,True,False,,0,49.9147608997644,1.0198209046002127e-05,0.00995634138777685,1.4923306704998164e-08,2.617939524485603,2391.7396,9.3671875,0.0,0.0,0.0
sparse,gmres,hybrid,0.03,1,1,kodak_kodim02,benchmark,42,ok,True,False,,0,49.91476094525026,1.019820893919114e-05,0.009956341333369076,5.211786579728704e-09,2.617939524485603,355.5681,0.0,0.0,15.99609375,0.0
sparse,np_solve,baseline,0.03,1,1,kodak_kodim02,benchmark,42,ok,True,False,,0,49.914760891355236,1.0198209065748735e-05,0.009956341397331972,3.591865567494179e-16,2.617939524485603,6.7811,0.0,0.0,0.0,0.0
sparse,gaussian,direct,0.03,1,2,kodak_kodim03,benchmark,42,ok,True,False,,0,49.95985062712328,1.0092875992968157e-05,0.0074611017203217245,3.207607359730031e-16,2.617939524485603,1315.0216,0.0,0.0,0.0,0.0
sparse,lu,factorization,0.03,1,2,kodak_kodim03,benchmark,42,ok,True,False,,0,49.95985062712329,1.0092875992968152e-05,0.007461101720321723,2.314378023613323e-16,2.617939524485603,251.7429,0.0,0.0,0.0,0.0
sparse,gauss_seidel,iterative,0.03,1,2,kodak_kodim03,benchmark,42,ok,True,False,,0,49.95985054158308,1.0092876191761075e-05,0.0074611017931605576,1.57202662309821e-08,2.617939524485603,2324.353,9.30859375,0.0,0.0,0.0
sparse,gmres,hybrid,0.03,1,2,kodak_kodim03,benchmark,42,ok,True,False,,0,49.95985062358465,1.0092876001191827e-05,0.007461101721296136,5.171472054484621e-09,2.617939524485603,387.8358,0.0,0.0,16.0,0.0
sparse,np_solve,baseline,0.03,1,2,kodak_kodim03,benchmark,42,ok,True,False,,0,49.95985062712328,1.009287599296816e-05,0.007461101720321726,3.667313226391099e-16,2.617939524485603,6.6691,0.0,0.0,0.0,0.0
sparse,gaussian,direct,0.03,1,3,kodak_kodim04,benchmark,42,ok,True,False,,0,50.06550632548145,9.85029795671325e-06,0.007672366020528432,3.129948971312003e-16,2.617939524485603,1272.8427,0.0,0.0,0.0,0.0
sparse,lu,factorization,0.03,1,3,kodak_kodim04,benchmark,42,ok,True,False,,0,50.065506325481444,9.850297956713253e-06,0.007672366020528432,2.2475508722581786e-16,2.617939524485603,238.2377,0.0,0.0,0.0,0.0
sparse,gauss_seidel,iterative,0.03,1,3,kodak_kodim04,benchmark,42,ok,True,False,,0,50.06550600900575,9.850298674516521e-06,0.007672366298884878,1.4959261601929087e-08,2.617939524485603,2390.1679,9.4140625,0.0,0.0,0.0
sparse,gmres,hybrid,0.03,1,3,kodak_kodim04,benchmark,42,ok,True,False,,0,50.06550629569544,9.850298024271347e-06,0.0076723660440606535,5.315810387204691e-09,2.617939524485603,377.9043,0.0,0.0,16.0,0.0
sparse,np_solve,baseline,0.03,1,3,kodak_kodim04,benchmark,42,ok,True,False,,0,50.06550632548145,9.85029795671325e-06,0.00767236602052843,3.6571766739523058e-16,2.617939524485603,6.727,0.0,0.0,0.0,0.0
sparse,gaussian,direct,0.03,1,4,kodak_kodim05,benchmark,42,ok,True,False,,0,49.9784113862339,1.0049833377532729e-05,0.00844480296370827,3.1766334016834894e-16,2.617939524485603,1235.1567,0.0,0.0,0.0,0.0
sparse,lu,factorization,0.03,1,4,kodak_kodim05,benchmark,42,ok,True,False,,0,49.9784113862339,1.0049833377532722e-05,0.008444802963708267,2.278753271400286e-16,2.617939524485603,249.825,0.0,0.0,0.0,0.0
sparse,gauss_seidel,iterative,0.03,1,4,kodak_kodim05,benchmark,42,ok,True,False,,0,49.97841109875294,1.0049834042780842e-05,0.00844480324294071,1.3445259756691975e-08,2.617939524485603,2462.3101,9.7421875,0.0,0.0,0.0
sparse,gmres,hybrid,0.03,1,4,kodak_kodim05,benchmark,42,ok,True,False,,0,49.97841151867172,1.0049833071063701e-05,0.008444802831124568,5.354766442065316e-09,2.617939524485603,353.0006,0.0,0.0,15.99609375,0.0
sparse,np_solve,baseline,0.03,1,4,kodak_kodim05,benchmark,42,ok,True,False,,0,49.978411386233894,1.0049833377532736e-05,0.008444802963708274,3.729058207766254e-16,2.617939524485603,6.8329,0.0,0.0,0.0,0.0
sparse,gaussian,direct,0.03,1,5,kodak_kodim06,benchmark,42,ok,True,False,,0,49.9527658629672,1.0109354213468543e-05,0.005535255007868272,3.1900155729095795e-16,2.617939524485603,1300.2051,0.0,0.0,0.0,0.0
sparse,lu,factorization,0.03,1,5,kodak_kodim06,benchmark,42,ok,True,False,,0,49.9527658629672,1.0109354213468541e-05,0.005535255007868272,2.285726351270116e-16,2.617939524485603,238.6026,0.0,0.0,0.0,0.0
sparse,gauss_seidel,iterative,0.03,1,5,kodak_kodim06,benchmark,42,ok,True,False,,0,49.952765571925156,1.0109354890945998e-05,0.005535255181778712,1.5427124647208766e-08,2.617939524485603,2425.7107,9.3671875,0.0,0.0,0.0
sparse,gmres,hybrid,0.03,1,5,kodak_kodim06,benchmark,42,ok,True,False,,0,49.95276612762714,1.0109353597402461e-05,0.005535254838187644,5.274432713038753e-09,2.617939524485603,364.3036,0.0,0.0,16.0,0.0
sparse,np_solve,baseline,0.03,1,5,kodak_kodim06,benchmark,42,ok,True,False,,0,49.95276586296721,1.010935421346853e-05,0.005535255007868269,3.7735353152792675e-16,2.617939524485603,6.5519,0.0,0.0,0.0,0.0
sparse,gaussian,direct,0.03,1,6,kodak_kodim07,benchmark,42,ok,True,False,,0,50.02266089452914,9.947957256114517e-06,0.00698569322319428,3.1863196852446576e-16,2.617939524485603,1245.9546,0.0,0.0,0.0,0.0
sparse,lu,factorization,0.03,1,6,kodak_kodim07,benchmark,42,ok,True,False,,0,50.02266089452913,9.947957256114534e-06,0.006985693223194286,2.3118604743701423e-16,2.617939524485603,239.6065,0.0,0.0,0.0,0.0
sparse,gauss_seidel,iterative,0.03,1,6,kodak_kodim07,benchmark,42,ok,True,False,,0,50.02266134000371,9.947956235709723e-06,0.006985692866615607,1.4771637507788356e-08,2.617939524485603,2439.5073,9.484375,0.0,0.0,0.0
sparse,gmres,hybrid,0.03,1,6,kodak_kodim07,benchmark,42,ok,True,False,,0,50.02266095107644,9.94795712658716e-06,0.006985693174765372,5.1760911075888176e-09,2.617939524485603,356.6019,0.0,0.0,15.99609375,0.0
sparse,np_solve,baseline,0.03,1,6,kodak_kodim07,benchmark,42,ok,True,False,,0,50.02266089452914,9.947957256114522e-06,0.006985693223194283,3.649392451692371e-16,2.617939524485603,7.1482,0.0,0.0,0.0,0.0
sparse,gaussian,direct,0.03,1,7,kodak_kodim08,benchmark,42,ok,True,False,,0,50.02616342622039,9.939937585006523e-06,0.005899660816087607,3.2040924373918797e-16,2.617939524485603,1246.01,0.0,0.0,0.0,0.0
sparse,lu,factorization,0.03,1,7,kodak_kodim08,benchmark,42,ok,True,False,,0,50.02616342622039,9.939937585006514e-06,0.005899660816087604,2.287441461145482e-16,2.617939524485603,255.7384,0.0,0.0,0.0,0.0
sparse,gauss_seidel,iterative,0.03,1,7,kodak_kodim08,benchmark,42,ok,True,False,,0,50.02616351757864,9.939937375909868e-06,0.005899660738170035,1.4567769702333524e-08,2.617939524485603,2406.8629,9.6171875,0.0,0.0,0.0
sparse,gmres,hybrid,0.03,1,7,kodak_kodim08,benchmark,42,ok,True,False,,0,50.0261634315195,9.939937572878154e-06,0.005899660799996192,5.371382200522931e-09,2.617939524485603,377.2434,0.0,0.0,15.99609375,0.0
sparse,np_solve,baseline,0.03,1,7,kodak_kodim08,benchmark,42,ok,True,False,,0,50.02616342622039,9.939937585006518e-06,0.0058996608160876065,3.8023096974327995e-16,2.617939524485603,7.2786,0.0,0.0,0.0,0.0
sparse,gaussian,direct,0.03,1,8,kodak_kodim09,benchmark,42,ok,True,False,,0,49.978550413124395,1.0049511666164224e-05,0.005923982030594998,3.172439629640113e-16,2.617939524485603,1262.8723,0.0,0.0,0.0,0.0
sparse,lu,factorization,0.03,1,8,kodak_kodim09,benchmark,42,ok,True,False,,0,49.978550413124395,1.004951166616423e-05,0.005923982030594999,2.285289630490212e-16,2.617939524485603,238.6754,0.0,0.0,0.0,0.0
sparse,gauss_seidel,iterative,0.03,1,8,kodak_kodim09,benchmark,42,ok,True,False,,0,49.978550315593566,1.004951189184916e-05,0.005923982097128868,1.51145956439234e-08,2.617939524485603,2385.3281,9.41015625,0.0,0.0,0.0
sparse,gmres,hybrid,0.03,1,8,kodak_kodim09,benchmark,42,ok,True,False,,0,49.97855038679111,1.0049511727099055e-05,0.005923982047640315,5.059227536704252e-09,2.617939524485603,353.6332,0.0,0.0,16.0,0.0
sparse,np_solve,baseline,0.03,1,8,kodak_kodim09,benchmark,42,ok,True,False,,0,49.978550413124395,1.0049511666164233e-05,0.005923982030595001,3.6274091115637605e-16,2.617939524485603,6.686,0.0,0.0,0.0,0.0
sparse,gaussian,direct,0.03,1,9,kodak_kodim10,benchmark,42,ok,True,False,,0,50.00606250125021,9.986050313740223e-06,0.006370267023335684,3.190060399431319e-16,2.617939524485603,1241.162,0.0,0.0,0.0,0.0
sparse,lu,factorization,0.03,1,9,kodak_kodim10,benchmark,42,ok,True,False,,0,50.00606250125021,9.986050313740223e-06,0.006370267023335684,2.273552534227019e-16,2.617939524485603,241.5185,0.0,0.0,0.0,0.0
sparse,gauss_seidel,iterative,0.03,1,9,kodak_kodim10,benchmark,42,ok,True,False,,0,50.006062810016076,9.986049603772354e-06,0.006370266795180241,1.512048639114458e-08,2.617939524485603,2341.9234,9.36328125,0.0,0.0,0.0
sparse,gmres,hybrid,0.03,1,9,kodak_kodim10,benchmark,42,ok,True,False,,0,50.00606264740283,9.986049977680849e-06,0.006370266913509349,5.118978736651625e-09,2.617939524485603,354.1587,0.0,0.0,16.0,0.0
sparse,np_solve,baseline,0.03,1,9,kodak_kodim10,benchmark,42,ok,True,False,,0,50.006062501250206,9.986050313740247e-06,0.006370267023335691,3.700436920175039e-16,2.617939524485603,6.6789,0.0,0.0,0.0,0.0
sparse,gaussian,direct,0.03,1,10,kodak_kodim11,benchmark,42,ok,True,False,,0,50.04545334461166,9.895885588363241e-06,0.007918694432631974,3.197607459259885e-16,2.617939524485603,1284.5782,0.0,0.0,0.0,0.0
sparse,lu,factorization,0.03,1,10,kodak_kodim11,benchmark,42,ok,True,False,,0,50.04545334461166,9.895885588363244e-06,0.007918694432631978,2.2808937708907953e-16,2.617939524485603,238.0411,0.0,0.0,0.0,0.0
sparse,gauss_seidel,iterative,0.03,1,10,kodak_kodim11,benchmark,42,ok,True,False,,0,50.04545331206864,9.89588566251615e-06,0.007918694462275644,1.4590398421898061e-08,2.617939524485603,2406.021,9.55078125,0.0,0.0,0.0
sparse,gmres,hybrid,0.03,1,10,kodak_kodim11,benchmark,42,ok,True,False,,0,50.04545331043214,9.8958856662451e-06,0.007918694460246813,5.216662031426432e-09,2.617939524485603,380.9578,0.0,0.0,16.0,0.0
sparse,np_solve,baseline,0.03,1,10,kodak_kodim11,benchmark,42,ok,True,False,,0,50.04545334461166,9.895885588363241e-06,0.007918694432631974,3.7357243320310115e-16,2.617939524485603,6.8279,0.0,0.0,0.0,0.0
sparse,gaussian,direct,0.03,1,11,kodak_kodim12,benchmark,42,ok,True,False,,0,50.04016773642067,9.907936769889912e-06,0.004799670458600242,3.2215339909722284e-16,2.617939524485603,1245.7401,0.0,0.0,0.0,0.0
sparse,lu,factorization,0.03,1,11,kodak_kodim12,benchmark,42,ok,True,False,,0,50.04016773642067,9.907936769889917e-06,0.0047996704586002435,2.308307004097371e-16,2.617939524485603,241.0865,0.0,0.0,0.0,0.0
sparse,gauss_seidel,iterative,0.03,1,11,kodak_kodim12,benchmark,42,ok,True,False,,0,50.04016774458713,9.907936751259046e-06,0.00479967045365788,1.5012954181770417e-08,2.617939524485603,2373.3566,9.3203125,0.0,0.0,0.0
sparse,gmres,hybrid,0.03,1,11,kodak_kodim12,benchmark,42,ok,True,False,,0,50.04016765401869,9.907936957880707e-06,0.004799670499091725,5.157340240989799e-09,2.617939524485603,355.6949,0.0,0.0,16.0,0.0
sparse,np_solve,baseline,0.03,1,11,kodak_kodim12,benchmark,42,ok,True,False,,0,50.04016773642067,9.907936769889908e-06,0.004799670458600242,3.6933006192236924e-16,2.617939524485603,6.6953,0.0,0.0,0.0,0.0
sparse,gaussian,direct,0.03,1,12,kodak_kodim13,benchmark,42,ok,True,False,,0,49.9950236871986,1.0011464950910492e-05,0.006775286849715239,3.1624912316081367e-16,2.617939524485603,1271.6442,0.0,0.0,0.0,0.0
sparse,lu,factorization,0.03,1,12,kodak_kodim13,benchmark,42,ok,True,False,,0,49.9950236871986,1.0011464950910495e-05,0.006775286849715241,2.2948328723895117e-16,2.617939524485603,245.097,0.0,0.0,0.0,0.0
sparse,gauss_seidel,iterative,0.03,1,12,kodak_kodim13,benchmark,42,ok,True,False,,0,49.995023866723294,1.0011464537065688e-05,0.006775286691634715,1.4996465823167837e-08,2.617939524485603,2383.2727,9.53125,0.0,0.0,0.0
sparse,gmres,hybrid,0.03,1,12,kodak_kodim13,benchmark,42,ok,True,False,,0,49.99502374103037,1.0011464826816143e-05,0.006775286807354315,5.308443577597105e-09,2.617939524485603,364.146,0.0,0.0,16.0,0.0
sparse,np_solve,baseline,0.03,1,12,kodak_kodim13,benchmark,42,ok,True,False,,0,49.995023687198604,1.0011464950910488e-05,0.006775286849715238,3.708421459720251e-16,2.617939524485603,7.5426,0.0,0.0,0.0,0.0
sparse,gaussian,direct,0.03,1,13,kodak_kodim14,benchmark,42,ok,True,False,,0,50.004592357854555,9.989431294077765e-06,0.00761829702910067,3.175026591263898e-16,2.617939524485603,1251.9423,0.0,0.0,0.0,0.0
sparse,lu,factorization,0.03,1,13,kodak_kodim14,benchmark,42,ok,True,False,,0,50.00459235785456,9.989431294077746e-06,0.007618297029100663,2.280459234231571e-16,2.617939524485603,245.4407,0.0,0.0,0.0,0.0
sparse,gauss_seidel,iterative,0.03,1,13,kodak_kodim14,benchmark,42,ok,True,False,,0,50.00459209395564,9.989431901085295e-06,0.007618297258255865,1.491724875640856e-08,2.617939524485603,2406.7482,9.4921875,0.0,0.0,0.0
sparse,gmres,hybrid,0.03,1,13,kodak_kodim14,benchmark,42,ok,True,False,,0,50.00459248828767,9.989430994061855e-06,0.007618296915115492,5.200786258214137e-09,2.617939524485603,357.5384,0.0,0.0,16.0,0.0
sparse,np_solve,baseline,0.03,1,13,kodak_kodim14,benchmark,42,ok,True,False,,0,50.004592357854555,9.989431294077765e-06,0.00761829702910067,3.688875697931614e-16,2.617939524485603,6.739,0.0,0.0,0.0,0.0
sparse,gaussian,direct,0.03,1,14,kodak_kodim15,benchmark,42,ok,True,False,,0,49.97857633391149,1.0049451686015762e-05,0.0059787009369924125,3.2558410813634807e-16,2.617939524485603,1237.3387,0.0,0.0,0.0,0.0
sparse,lu,factorization,0.03,1,14,kodak_kodim15,benchmark,42,ok,True,False,,0,49.97857633391149,1.0049451686015774e-05,0.005978700936992417,2.303608637881484e-16,2.617939524485603,243.3376,0.0,0.0,0.0,0.0
sparse,gauss_seidel,iterative,0.03,1,14,kodak_kodim15,benchmark,42,ok,True,False,,0,49.978576285569844,1.0049451797876981e-05,0.005978700970743589,1.5344379437021904e-08,2.617939524485603,2386.2884,9.47265625,0.0,0.0,0.0
sparse,gmres,hybrid,0.03,1,14,kodak_kodim15,benchmark,42,ok,True,False,,0,49.97857635414269,1.0049451639201356e-05,0.00597870091960999,5.066141467119611e-09,2.617939524485603,354.1399,0.0,0.0,16.0,0.0
sparse,np_solve,baseline,0.03,1,14,kodak_kodim15,benchmark,42,ok,True,False,,0,49.97857633391149,1.0049451686015779e-05,0.005978700936992418,3.806367529848782e-16,2.617939524485603,6.8924,0.0,0.0,0.0,0.0
sparse,gaussian,direct,0.03,1,15,kodak_kodim16,benchmark,42,ok,True,False,,0,49.91738683443102,1.0192044625939471e-05,0.007258460496125613,3.179201953968664e-16,2.617939524485603,1277.5274,0.0,0.0,0.0,0.0
sparse,lu,factorization,0.03,1,15,kodak_kodim16,benchmark,42,ok,True,False,,0,49.91738683443102,1.0192044625939473e-05,0.007258460496125614,2.3042867411740656e-16,2.617939524485603,243.6734,0.0,0.0,0.0,0.0
sparse,gauss_seidel,iterative,0.03,1,15,kodak_kodim16,benchmark,42,ok,True,False,,0,49.917386988375554,1.0192044264661655e-05,0.00725846036803984,1.56023811476177e-08,2.617939524485603,2351.7611,9.265625,0.0,0.0,0.0
sparse,gmres,hybrid,0.03,1,15,kodak_kodim16,benchmark,42,ok,True,False,,0,49.91738698962739,1.019204426172384e-05,0.007258460366838413,5.185960410352132e-09,2.617939524485603,370.9336,0.0,0.0,15.99609375,0.0
sparse,np_solve,baseline,0.03,1,15,kodak_kodim16,benchmark,42,ok,True,False,,0,49.917386834431014,1.0192044625939474e-05,0.007258460496125616,3.6978397721138916e-16,2.617939524485603,6.8223,0.0,0.0,0.0,0.0
sparse,gaussian,direct,0.03,1,16,kodak_kodim17,benchmark,42,ok,True,False,,0,49.960968651975904,1.0090278070514274e-05,0.00881429416774089,3.1342383213814395e-16,2.617939524485603,1236.9203,0.0,0.0,0.0,0.0
sparse,lu,factorization,0.03,1,16,kodak_kodim17,benchmark,42,ok,True,False,,0,49.960968651975904,1.0090278070514268e-05,0.008814294167740887,2.29676751174607e-16,2.617939524485603,240.7174,0.0,0.0,0.0,0.0
sparse,gauss_seidel,iterative,0.03,1,16,kodak_kodim17,benchmark,42,ok,True,False,,0,49.960968647894404,1.0090278079997123e-05,0.008814294172899582,1.4765566100204823e-08,2.617939524485603,2409.5677,9.4140625,0.0,0.0,0.0
sparse,gmres,hybrid,0.03,1,16,kodak_kodim17,benchmark,42,ok,True,False,,0,49.960968691556154,1.0090277978554607e-05,0.008814294127234286,5.307186337668621e-09,2.617939524485603,358.3315,0.0,0.0,16.0,0.0
sparse,np_solve,baseline,0.03,1,16,kodak_kodim17,benchmark,42,ok,True,False,,0,49.96096865197592,1.0090278070514262e-05,0.008814294167740884,3.637801552803718e-16,2.617939524485603,6.7951,0.0,0.0,0.0,0.0
sparse,gaussian,direct,0.03,1,17,kodak_kodim18,benchmark,42,ok,True,False,,0,49.85064079744405,1.034989443688649e-05,0.010111226933289866,3.26818534720479e-16,2.617939524485603,1254.4754,0.0,0.0,0.0,0.0
sparse,lu,factorization,0.03,1,17,kodak_kodim18,benchmark,42,ok,True,False,,0,49.85064079744405,1.0349894436886493e-05,0.010111226933289868,2.3083400270376007e-16,2.617939524485603,244.7811,0.0,0.0,0.0,0.0
sparse,gauss_seidel,iterative,0.03,1,17,kodak_kodim18,benchmark,42,ok,True,False,,0,49.85064078655477,1.0349894462837304e-05,0.01011122694424134,1.3868460192848711e-08,2.617939524485603,2365.1285,9.4453125,0.0,0.0,0.0
sparse,gmres,hybrid,0.03,1,17,kodak_kodim18,benchmark,42,ok,True,False,,0,49.85064090350722,1.0349894184121924e-05,0.010111226805153082,5.243479841030808e-09,2.617939524485603,387.7631,0.0,0.0,16.0,0.0
sparse,np_solve,baseline,0.03,1,17,kodak_kodim18,benchmark,42,ok,True,False,,0,49.85064079744405,1.034989443688649e-05,0.010111226933289868,3.6665265668182474e-16,2.617939524485603,6.6498,0.0,0.0,0.0,0.0
sparse,gaussian,direct,0.03,1,18,kodak_kodim19,benchmark,42,ok,True,False,,0,49.967041192720515,1.0076179156259713e-05,0.006490723407470743,3.176476607699326e-16,2.617939524485603,1269.2079,0.0,0.0,0.0,0.0
sparse,lu,factorization,0.03,1,18,kodak_kodim19,benchmark,42,ok,True,False,,0,49.967041192720515,1.0076179156259711e-05,0.006490723407470742,2.310213058056545e-16,2.617939524485603,239.4498,0.0,0.0,0.0,0.0
sparse,gauss_seidel,iterative,0.03,1,18,kodak_kodim19,benchmark,42,ok,True,False,,0,49.96704118706841,1.007617916937329e-05,0.006490723411694398,1.537816618784048e-08,2.617939524485603,2345.2102,9.21875,0.0,0.0,0.0
sparse,gmres,hybrid,0.03,1,18,kodak_kodim19,benchmark,42,ok,True,False,,0,49.96704138169743,1.0076178717809459e-05,0.006490723266253556,5.099610579814893e-09,2.617939524485603,356.8127,0.0,0.0,16.0,0.0
sparse,np_solve,baseline,0.03,1,18,kodak_kodim19,benchmark,42,ok,True,False,,0,49.9670411927205,1.0076179156259716e-05,0.006490723407470745,3.7243262757113434e-16,2.617939524485603,7.2245,0.0,0.0,0.0,0.0
sparse,gaussian,direct,0.03,1,19,kodak_kodim20,benchmark,42,ok,True,False,,0,50.37228908234789,9.178486886462546e-06,0.004159541432362498,3.1629299489641188e-16,2.617939524485603,1244.5002,0.0,0.0,0.0,0.0
sparse,lu,factorization,0.03,1,19,kodak_kodim20,benchmark,42,ok,True,False,,0,50.37228908234788,9.17848688646255e-06,0.004159541432362497,2.2716367697660396e-16,2.617939524485603,252.7511,0.0,0.0,0.0,0.0
sparse,gauss_seidel,iterative,0.03,1,19,kodak_kodim20,benchmark,42,ok,True,False,,0,50.37228907114,9.178486910149575e-06,0.004159541309644585,1.5409149900941516e-08,2.617939524485603,2425.9819,9.39453125,0.0,0.0,0.0
sparse,gmres,hybrid,0.03,1,19,kodak_kodim20,benchmark,42,ok,True,False,,0,50.37228918381112,9.178486672027645e-06,0.004159541401129593,5.139808181077356e-09,2.617939524485603,354.4995,0.0,0.0,16.0,0.0
sparse,np_solve,baseline,0.03,1,19,kodak_kodim20,benchmark,42,ok,True,False,,0,50.37228908234788,9.178486886462567e-06,0.004159541432362497,3.720570898538519e-16,2.617939524485603,6.8073,0.0,0.0,0.0,0.0
sparse,gaussian,direct,0.03,1,20,kodak_kodim21,benchmark,42,ok,True,False,,0,50.08690385037675,9.801885272834644e-06,0.006518365548254247,3.1243635053215804e-16,2.617939524485603,1266.3729,0.0,0.0,0.0,0.0
sparse,lu,factorization,0.03,1,20,kodak_kodim21,benchmark,42,ok,True,False,,0,50.08690385037675,9.801885272834643e-06,0.006518365548254247,2.298815888003652e-16,2.617939524485603,239.2003,0.0,0.0,0.0,0.0
sparse,gauss_seidel,iterative,0.03,1,20,kodak_kodim21,benchmark,42,ok,True,False,,0,50.08690415608406,9.801884582863207e-06,0.006518365319926085,1.5891446121541644e-08,2.617939524485603,2371.1763,9.34765625,0.0,0.0,0.0
sparse,gmres,hybrid,0.03,1,20,kodak_kodim21,benchmark,42,ok,True,False,,0,50.08690390540149,9.801885148645592e-06,0.0065183655038812665,5.146415310085716e-09,2.617939524485603,366.0334,0.0,0.0,15.99609375,0.0
sparse,np_solve,baseline,0.03,1,20,kodak_kodim21,benchmark,42,ok,True,False,,0,50.08690385037674,9.801885272834656e-06,0.006518365548254251,3.69580883092303e-16,2.617939524485603,6.8774,0.0,0.0,0.0,0.0
sparse,gaussian,direct,0.03,1,21,kodak_kodim22,benchmark,42,ok,True,False,,0,50.01250246156821,9.971253416026936e-06,0.00674413925594617,3.1532469977323425e-16,2.617939524485603,1240.4072,0.0,0.0,0.0,0.0
sparse,lu,factorization,0.03,1,21,kodak_kodim22,benchmark,42,ok,True,False,,0,50.01250246156821,9.971253416026929e-06,0.0067441392559461685,2.2745319791358744e-16,2.617939524485603,246.0233,0.0,0.0,0.0,0.0
sparse,gauss_seidel,iterative,0.03,1,21,kodak_kodim22,benchmark,42,ok,True,False,,0,50.012502505701136,9.971253314699239e-06,0.006744139227725937,1.6107936739864923e-08,2.617939524485603,2372.874,9.328125,0.0,0.0,0.0
sparse,gmres,hybrid,0.03,1,21,kodak_kodim22,benchmark,42,ok,True,False,,0,50.01250242109414,9.97125350895403e-06,0.006744139284560121,5.1833024789703685e-09,2.617939524485603,358.3535,0.0,0.0,16.0,0.0
sparse,np_solve,baseline,0.03,1,21,kodak_kodim22,benchmark,42,ok,True,False,,0,50.01250246156821,9.971253416026946e-06,0.0067441392559461745,3.6604227795473987e-16,2.617939524485603,6.7192,0.0,0.0,0.0,0.0
sparse,gaussian,direct,0.03,1,22,kodak_kodim23,benchmark,42,ok,True,False,,0,49.98426482318482,1.003629729929484e-05,0.006836295089147075,3.262300651648627e-16,2.617939524485603,1258.5571,0.0,0.0,0.0,0.0
sparse,lu,factorization,0.03,1,22,kodak_kodim23,benchmark,42,ok,True,False,,0,49.98426482318482,1.0036297299294842e-05,0.006836295089147074,2.3328885103146487e-16,2.617939524485603,248.8412,0.0,0.0,0.0,0.0
sparse,gauss_seidel,iterative,0.03,1,22,kodak_kodim23,benchmark,42,ok,True,False,,0,49.98426498191178,1.0036296932485935e-05,0.006836294955805176,1.575366287893239e-08,2.617939524485603,2425.6272,9.29296875,0.0,0.0,0.0
sparse,gmres,hybrid,0.03,1,22,kodak_kodim23,benchmark,42,ok,True,False,,0,49.98426482632371,1.003629729204105e-05,0.006836295081814915,5.088926037272363e-09,2.617939524485603,384.5441,0.0,0.0,16.0,0.0
sparse,np_solve,baseline,0.03,1,22,kodak_kodim23,benchmark,42,ok,True,False,,0,49.984264823184816,1.0036297299294854e-05,0.0068362950891470795,3.732909247397094e-16,2.617939524485603,6.8639,0.0,0.0,0.0,0.0
sparse,gaussian,direct,0.03,1,23,kodak_kodim24,benchmark,42,ok,True,False,,0,49.99502299683901,1.0011466542344799e-05,0.00669670920639575,3.1708884064955266e-16,2.617939524485603,1319.9803,0.0,0.0,0.0,0.0
sparse,lu,factorization,0.03,1,23,kodak_kodim24,benchmark,42,ok,True,False,,0,49.99502299683901,1.0011466542344785e-05,0.0066967092063957455,2.3084150762812713e-16,2.617939524485603,241.1732,0.0,0.0,0.0,0.0
sparse,gauss_seidel,iterative,0.03,1,23,kodak_kodim24,benchmark,42,ok,True,False,,0,49.99502308688381,1.0011466334771245e-05,0.006696709061409661,1.650605924188073e-08,2.617939524485603,2344.9112,9.25,0.0,0.0,0.0
sparse,gmres,hybrid,0.03,1,23,kodak_kodim24,benchmark,42,ok,True,False,,0,49.995023088374346,1.0011466331335238e-05,0.006696709130681352,5.304682365913673e-09,2.617939524485603,357.8442,0.0,0.0,16.0,0.0
