matrix_type,sigma,repeat,image_idx,image_name,solver,baseline_solver,delta_psnr_db,delta_mse,delta_relative_error,delta_relative_residual,delta_time_ms
dense,0.0,1,21,kodak_kodim22,lu,np_solve,0.0,-1.8280050357602673e-32,-8.865587189888469e-17,-8.235396110010151e-17,248.05289999999997
dense,0.0,1,21,kodak_kodim22,gauss_seidel,np_solve,0.0,2.2753909903717974e-16,3.217565147826146e-08,2.9194386655957383e-08,5484.5175
dense,0.0,1,21,kodak_kodim22,gmres,np_solve,0.0,6.302071210650382e-18,5.36934096103678e-09,4.131605219874525e-09,368.2233
dense,0.0,1,22,kodak_kodim23,gaussian,np_solve,0.0,-1.9182954217375745e-33,-8.11047888939829e-18,-9.536154442602476e-18,1335.0964
dense,0.0,1,22,kodak_kodim23,lu,np_solve,0.0,-1.882202505371243e-32,-9.26712389469411e-17,-8.556813571112031e-17,257.26489999999995
dense,0.0,1,22,kodak_kodim23,gauss_seidel,np_solve,0.0,2.0686113247840406e-16,3.104743452889434e-08,2.8139105207805698e-08,5396.4411
dense,0.0,1,22,kodak_kodim23,gmres,np_solve,0.0,6.71120578303867e-18,5.606983525155314e-09,4.295034089497882e-09,370.133
dense,0.0,1,23,kodak_kodim24,gaussian,np_solve,0.0,-1.2490802971837627e-34,-5.665113088589971e-18,-3.2735098670172907e-18,1364.4755
dense,0.0,1,23,kodak_kodim24,lu,np_solve,0.0,-1.6885835290240061e-32,-8.941379127822058e-17,-7.786773965023355e-17,245.8209
dense,0.0,1,23,kodak_kodim24,gauss_seidel,np_solve,0.0,1.837950379857107e-16,3.02543056666005e-08,2.717090649292922e-08,2509.7715000000003
dense,0.0,1,23,kodak_kodim24,gmres,np_solve,0.0,6.147673469708291e-18,5.424545429434273e-09,4.207637899212668e-09,378.7911
dense,0.0,2,0,kodak_kodim01,gaussian,np_solve,0.0,4.8748677962966196e-34,2.4986270359248557e-18,-3.0599616625769173e-18,1324.7408
dense,0.0,2,0,kodak_kodim01,lu,np_solve,0.0,-1.886748301785899e-32,-9.596847120008447e-17,-8.677687944288594e-17,262.31690000000003
dense,0.0,2,0,kodak_kodim01,gauss_seidel,np_solve,0.0,1.0359703124738916e-16,2.232219741633297e-08,2.0197343206532555e-08,5550.2194
dense,0.0,2,0,kodak_kodim01,gmres,np_solve,0.0,6.200128269681736e-18,5.4848871707870666e-09,4.271114939605244e-09,381.3374
dense,0.0,2,1,kodak_kodim02,gaussian,np_solve,0.0,-1.507508822728984e-33,-1.4060208521097846e-17,-1.074782918088857e-17,1327.0766
dense,0.0,2,1,kodak_kodim02,lu,np_solve,0.0,-9.4130930778394e-33,-9.592509256299908e-17,-8.410311161609995e-17,251.2347
dense,0.0,2,1,kodak_kodim02,gauss_seidel,np_solve,0.0,1.0862306519921326e-16,3.2426934678920335e-08,2.9327547187626722e-08,5485.9492
dense,0.0,2,1,kodak_kodim02,gmres,np_solve,0.0,3.0357597268783086e-18,5.444086847136913e-09,4.181860364162193e-09,380.6701
dense,0.0,2,2,kodak_kodim03,gaussian,np_solve,0.0,-5.651621975037077e-34,-2.9990664935368625e-18,-6.3627146248118105e-18,1327.6974
dense,0.0,2,2,kodak_kodim03,lu,np_solve,0.0,-1.5820367901808916e-32,-9.280430762882484e-17,-8.756223062768423e-17,250.67270000000002
dense,0.0,2,2,kodak_kodim03,gauss_seidel,np_solve,0.0,1.733607190981455e-16,3.082438028734605e-08,2.7861168603913287e-08,5440.2784
dense,0.0,2,2,kodak_kodim03,gmres,np_solve,0.0,5.245362127488978e-18,5.375748066998068e-09,4.12848533674676e-09,382.2075
dense,0.0,2,3,kodak_kodim04,gaussian,np_solve,0.0,-1.108975849807531e-33,-6.402243830788977e-18,-3.541524241139846e-18,1322.6590999999999
dense,0.0,2,3,kodak_kodim04,lu,np_solve,0.0,-1.3727136034671908e-32,-8.737232393978485e-17,-7.530748224072764e-17,252.09880000000004
dense,0.0,2,3,kodak_kodim04,gauss_seidel,np_solve,0.0,1.4339202278999398e-16,2.9216237897750125e-08,2.6251005059799305e-08,5387.5818
dense,0.0,2,3,kodak_kodim04,gmres,np_solve,0.0,4.643648872741471e-18,5.26343133825364e-09,4.054147729897417e-09,366.18440000000004
dense,0.0,2,4,kodak_kodim05,gaussian,np_solve,0.0,-6.354752578981883e-34,-4.640312184748656e-18,-1.0879573319554171e-17,1359.7448000000002
dense,0.0,2,4,kodak_kodim05,lu,np_solve,0.0,-1.2227205439256959e-32,-9.25563715374921e-17,-8.449616271270238e-17,256.4513
dense,0.0,2,4,kodak_kodim05,gauss_seidel,np_solve,0.0,3.678770228886098e-17,1.6160095572916695e-08,1.4497676476590457e-08,6375.102800000001
dense,0.0,2,4,kodak_kodim05,gmres,np_solve,0.0,4.305833520742601e-18,5.539845049604815e-09,4.40026822869657e-09,386.08259999999996
dense,0.0,2,5,kodak_kodim06,gaussian,np_solve,0.0,-4.460224871417311e-33,-1.2903927745275646e-17,-1.0417279413512659e-17,1620.6305
dense,0.0,2,5,kodak_kodim06,lu,np_solve,0.0,-3.217317636518982e-32,-1.0199109275155291e-16,-8.697382599999259e-17,338.61109999999996
dense,0.0,2,5,kodak_kodim06,gauss_seidel,np_solve,0.0,3.2038038540337867e-16,3.108461184545276e-08,2.812742825146267e-08,6238.0347
dense,0.0,2,5,kodak_kodim06,gmres,np_solve,0.0,8.807260592974472e-18,5.160533295315074e-09,3.970777492334773e-09,387.71619999999996
dense,0.0,2,6,kodak_kodim07,gaussian,np_solve,0.0,-7.249821468509934e-34,-3.3915873194103644e-18,-5.3285874290296235e-18,1389.8299
dense,0.0,2,6,kodak_kodim07,lu,np_solve,0.0,-1.7318384761647322e-32,-9.042814408168807e-17,-8.42241290830026e-17,290.17
dense,0.0,2,6,kodak_kodim07,gauss_seidel,np_solve,0.0,1.6433568553308926e-16,2.832800545409263e-08,2.5477768799053385e-08,5917.969700000001
dense,0.0,2,6,kodak_kodim07,gmres,np_solve,0.0,6.027194812880365e-18,5.447690475526045e-09,4.197344172075668e-09,402.89
dense,0.0,2,7,kodak_kodim08,gaussian,np_solve,0.0,-2.6352313326685834e-33,-7.63093640643143e-18,-9.656540480237097e-18,1509.0908
dense,0.0,2,7,kodak_kodim08,lu,np_solve,0.0,-2.4518653098108935e-32,-9.129812379313468e-17,-8.116100820634456e-17,252.43919999999997
dense,0.0,2,7,kodak_kodim08,gauss_seidel,np_solve,0.0,1.1909200458719615e-16,2.0322876089839778e-08,1.828154613739809e-08,5544.4292000000005
dense,0.0,2,7,kodak_kodim08,gmres,np_solve,0.0,9.279031674894823e-18,5.713887768466009e-09,4.502107685329133e-09,443.3078
dense,0.0,2,8,kodak_kodim09,gaussian,np_solve,0.0,-1.5345590801935899e-33,-5.253584839121267e-18,-7.399487900107367e-18,1366.1056999999998
dense,0.0,2,8,kodak_kodim09,lu,np_solve,0.0,-2.6086680331635144e-32,-9.67150700293344e-17,-8.900500302506143e-17,235.931
dense,0.0,2,8,kodak_kodim09,gauss_seidel,np_solve,0.0,3.015819897449808e-16,3.237938711688122e-08,2.9351652753858547e-08,5061.5822
dense,0.0,2,8,kodak_kodim09,gmres,np_solve,0.0,8.705950582058193e-18,5.5063400034324304e-09,4.206831627249465e-09,359.7574
dense,0.0,2,9,kodak_kodim10,gaussian,np_solve,0.0,-1.59983265040345e-33,-6.212211160541549e-18,-5.992609641114287e-18,1289.499
dense,0.0,2,9,kodak_kodim10,lu,np_solve,0.0,-2.152218253295705e-32,-9.249644070461123e-17,-8.33568796050142e-17,235.98229999999998
dense,0.0,2,9,kodak_kodim10,gauss_seidel,np_solve,0.0,2.1175290857836562e-16,2.923064709455222e-08,2.6448434437658144e-08,5020.1281
dense,0.0,2,9,kodak_kodim10,gmres,np_solve,0.0,7.290848452759935e-18,5.431300274613784e-09,4.145960837965889e-09,345.306
dense,0.0,2,10,kodak_kodim11,gaussian,np_solve,0.0,-9.54189113256554e-34,-5.850610689569621e-18,-6.663058790397799e-18,1240.2671
dense,0.0,2,10,kodak_kodim11,lu,np_solve,0.0,-1.2850415775346753e-32,-8.727991915272801e-17,-8.189973364208029e-17,235.44009999999997
dense,0.0,2,10,kodak_kodim11,gauss_seidel,np_solve,0.0,1.227413631462846e-16,2.7828026410098788e-08,2.5221882833719304e-08,5124.2776
dense,0.0,2,10,kodak_kodim11,gmres,np_solve,0.0,5.145379425116173e-18,5.730002566982428e-09,4.4344740376793135e-09,342.67420000000004
dense,0.0,2,11,kodak_kodim12,gaussian,np_solve,0.0,-4.880482392129904e-33,-1.0987301442511446e-17,-1.4536546560799823e-17,1245.2444
dense,0.0,2,11,kodak_kodim12,lu,np_solve,0.0,-3.819258777094177e-32,-9.415373982117818e-17,-8.778306982389016e-17,233.0138
dense,0.0,2,11,kodak_kodim12,gauss_seidel,np_solve,0.0,4.808320084012866e-16,3.334844379079678e-08,3.0261451012470274e-08,4919.4310000000005
dense,0.0,2,11,kodak_kodim12,gmres,np_solve,0.0,1.2483669137343063e-17,5.39569952810296e-09,4.104528063937579e-09,364.94620000000003
dense,0.0,2,12,kodak_kodim13,gaussian,np_solve,0.0,-1.542062934881882e-33,-5.9561305043358445e-18,-1.4659223335449716e-17,1245.9727
dense,0.0,2,12,kodak_kodim13,lu,np_solve,0.0,-1.8536798758193407e-32,-9.038486576081134e-17,-8.333050284173649e-17,231.4459
dense,0.0,2,12,kodak_kodim13,gauss_seidel,np_solve,0.0,1.0801140201862404e-16,2.2299170347821078e-08,1.9943866018601462e-08,5096.1972
dense,0.0,2,12,kodak_kodim13,gmres,np_solve,0.0,6.517527036427916e-18,5.488129011102867e-09,4.297404477989158e-09,348.1995
dense,0.0,2,13,kodak_kodim14,gaussian,np_solve,0.0,-2.3852279406169157e-34,-1.4679203846563496e-18,-8.058004518035117e-18,1236.4506999999999
dense,0.0,2,13,kodak_kodim14,lu,np_solve,0.0,-1.4606443066279134e-32,-9.06649845583093e-17,-8.262112306481168e-17,232.3922
dense,0.0,2,13,kodak_kodim14,gauss_seidel,np_solve,0.0,1.0868003642060873e-16,2.5088607078410298e-08,2.264608151006444e-08,4958.6254
dense,0.0,2,13,kodak_kodim14,gmres,np_solve,0.0,5.207156214501952e-18,5.496435928720828e-09,4.294751508068263e-09,343.5079
dense,0.0,2,14,kodak_kodim15,gaussian,np_solve,0.0,-1.4844728506552714e-33,-5.250781457330882e-18,-9.00248729357314e-18,1228.9463
dense,0.0,2,14,kodak_kodim15,lu,np_solve,0.0,-2.221237970872975e-32,-8.559241104043046e-17,-7.883837054466986e-17,235.2726
dense,0.0,2,14,kodak_kodim15,gauss_seidel,np_solve,0.0,2.108140983843742e-16,2.741989381908974e-08,2.4806720742537085e-08,5057.9962000000005
dense,0.0,2,14,kodak_kodim15,gmres,np_solve,0.0,8.297087196114111e-18,5.44713159400499e-09,4.183409249436026e-09,344.74269999999996
dense,0.0,2,15,kodak_kodim16,gaussian,np_solve,0.0,-1.0148461433008114e-33,-5.0905346689073395e-18,-9.336702334200836e-18,1253.065
dense,0.0,2,15,kodak_kodim16,lu,np_solve,0.0,-1.63415829583883e-32,-8.962005877925087e-17,-8.238441969591504e-17,232.5451
dense,0.0,2,15,kodak_kodim16,gauss_seidel,np_solve,0.0,2.1071819791239072e-16,3.293316160408732e-08,2.9770030807753043e-08,5127.5984
dense,0.0,2,15,kodak_kodim16,gmres,np_solve,0.0,5.669432282951684e-18,5.406187232417908e-09,4.129962976713922e-09,351.7021
dense,0.0,2,16,kodak_kodim17,gaussian,np_solve,0.0,2.4499152756384055e-34,1.8716677121342272e-18,-4.979466985775626e-18,1244.1090000000002
dense,0.0,2,16,kodak_kodim17,lu,np_solve,0.0,-9.6597574383386e-33,-7.916880172141922e-17,-7.810174354497486e-17,236.28979999999999
dense,0.0,2,16,kodak_kodim17,gauss_seidel,np_solve,0.0,9.426366588137136e-17,2.694029252730164e-08,2.4256334718492044e-08,2383.6421
dense,0.0,2,16,kodak_kodim17,gmres,np_solve,0.0,3.687460223823233e-18,5.328541440867517e-09,4.133312751874498e-09,342.446
dense,0.0,2,17,kodak_kodim18,gaussian,np_solve,0.0,5.3718328591052306e-34,5.981925636155873e-18,3.935235903294637e-18,1232.7925
dense,0.0,2,17,kodak_kodim18,lu,np_solve,0.0,-7.589471277540617e-33,-8.217025173246616e-17,-6.860558889464095e-17,236.4427
dense,0.0,2,17,kodak_kodim18,gauss_seidel,np_solve,0.0,3.8865319229911046e-17,1.961855547880341e-08,1.75573928834101e-08,2403.6054
dense,0.0,2,17,kodak_kodim18,gmres,np_solve,0.0,3.388026542636359e-18,5.827135179715918e-09,4.573699547026794e-09,342.9575
dense,0.0,2,18,kodak_kodim19,gaussian,np_solve,0.0,-9.443782024552098e-34,-3.859108946893263e-18,-5.470410298030066e-18,1239.9003
dense,0.0,2,18,kodak_kodim19,lu,np_solve,0.0,-2.0768284480758806e-32,-9.296338611253622e-17,-8.199173252012232e-17,233.4159
dense,0.0,2,18,kodak_kodim19,gauss_seidel,np_solve,0.0,2.1105276621798139e-16,2.9705760768912277e-08,2.692936988277276e-08,2399.3941
dense,0.0,2,18,kodak_kodim19,gmres,np_solve,0.0,7.406794189358259e-18,5.5649371123387e-09,4.311429363887773e-09,347.49120000000005
dense,0.0,2,19,kodak_kodim20,gaussian,np_solve,0.0,-1.025182600844534e-32,-2.1977326395106726e-17,-1.6262707376608347e-17,1224.0135
dense,0.0,2,19,kodak_kodim20,lu,np_solve,0.0,-4.7497408241822367e-32,-9.978982227677467e-17,-8.772937367992185e-17,233.2696
dense,0.0,2,19,kodak_kodim20,gauss_seidel,np_solve,0.0,6.642602683242857e-16,3.530898827428202e-08,3.201831693303022e-08,5069.323
dense,0.0,2,19,kodak_kodim20,gmres,np_solve,0.0,1.5364308490979348e-17,5.385151697469974e-09,4.107522636162282e-09,342.1673
dense,0.0,2,20,kodak_kodim21,gaussian,np_solve,0.0,3.0471973265376462e-34,1.3436146651410472e-18,-1.20749864679109e-18,1236.6271000000002
dense,0.0,2,20,kodak_kodim21,lu,np_solve,0.0,-1.9811352536611442e-32,-9.126752025646544e-17,-8.264061910829228e-17,235.2364
dense,0.0,2,20,kodak_kodim21,gauss_seidel,np_solve,0.0,2.4468705404231623e-16,3.2492086797675654e-08,2.952172240356191e-08,5053.0292
dense,0.0,2,20,kodak_kodim21,gmres,np_solve,0.0,6.78971501056831e-18,5.421356693430821e-09,4.185723265398877e-09,342.8795
dense,0.0,2,21,kodak_kodim22,gaussian,np_solve,0.0,-9.679762148886856e-34,-4.089175646279507e-18,-8.769297042660524e-18,1251.3241
dense,0.0,2,21,kodak_kodim22,lu,np_solve,0.0,-1.8280050357602673e-32,-8.865587189888469e-17,-8.235396110010151e-17,232.9109
dense,0.0,2,21,kodak_kodim22,gauss_seidel,np_solve,0.0,2.2753909903717974e-16,3.217565147826146e-08,2.9194386655957383e-08,5061.5317000000005
dense,0.0,2,21,kodak_kodim22,gmres,np_solve,0.0,6.302071210650382e-18,5.36934096103678e-09,4.131605219874525e-09,355.3091
dense,0.0,2,22,kodak_kodim23,gaussian,np_solve,0.0,-1.9182954217375745e-33,-8.11047888939829e-18,-9.536154442602476e-18,1221.4869
dense,0.0,2,22,kodak_kodim23,lu,np_solve,0.0,-1.882202505371243e-32,-9.26712389469411e-17,-8.556813571112031e-17,231.1309
dense,0.0,2,22,kodak_kodim23,gauss_seidel,np_solve,0.0,2.0686113247840406e-16,3.104743452889434e-08,2.8139105207805698e-08,5026.999
dense,0.0,2,22,kodak_kodim23,gmres,np_solve,0.0,6.71120578303867e-18,5.606983525155314e-09,4.295034089497882e-09,340.9008
dense,0.0,2,23,kodak_kodim24,gaussian,np_solve,0.0,-1.2490802971837627e-34,-5.665113088589971e-18,-3.2735098670172907e-18,1229.4522000000002
dense,0.0,2,23,kodak_kodim24,lu,np_solve,0.0,-1.6885835290240061e-32,-8.941379127822058e-17,-7.786773965023355e-17,231.66320000000002
dense,0.0,2,23,kodak_kodim24,gauss_seidel,np_solve,0.0,1.837950379857107e-16,3.02543056666005e-08,2.717090649292922e-08,2335.116
dense,0.0,2,23,kodak_kodim24,gmres,np_solve,0.0,6.147673469708291e-18,5.424545429434273e-09,4.207637899212668e-09,343.2757
dense,0.01,0,0,kodak_kodim01,gaussian,np_solve,0.0,-5.029258124322408e-22,-1.3010426069826053e-18,-7.748964375698997e-18,1247.7835
dense,0.01,0,0,kodak_kodim01,lu,np_solve,1.4210854715202004e-14,-6.352747104407253e-22,-1.5178830414797062e-18,-8.681133773048685e-17,234.0961
dense,0.01,0,0,kodak_kodim01,gauss_seidel,np_solve,1.177804477947575e-06,-5.207528079768227e-14,-1.299629597733068e-10,2.0198292694817047e-08,2434.9029
dense,0.01,0,0,kodak_kodim01,gmres,np_solve,4.7033633165938227e-07,-2.079538603287829e-14,-3.645669009733066e-11,4.271418136375325e-09,366.7338
dense,0.01,0,1,kodak_kodim02,gaussian,np_solve,-2.842170943040401e-14,1.4293680984916318e-21,5.421010862427522e-18,-1.277868476164994e-17,1221.1481
dense,0.01,0,1,kodak_kodim02,lu,np_solve,-2.842170943040401e-14,1.0058516248644817e-21,3.903127820947816e-18,-8.781158811060497e-17,232.8336
dense,0.01,0,1,kodak_kodim02,gauss_seidel,np_solve,8.170413536845444e-07,-3.8311943499365664e-14,-1.3177695002905554e-10,2.932728152083907e-08,2391.6317999999997
dense,0.01,0,1,kodak_kodim02,gmres,np_solve,-3.1222363361393946e-07,1.464050264857609e-14,6.290141584680553e-11,4.181992542692608e-09,348.139
dense,0.01,0,2,kodak_kodim03,gaussian,np_solve,-7.105427357601002e-14,2.5940384009662948e-21,6.938893903907228e-18,-1.14343242512847e-17,1223.4223000000002
dense,0.01,0,2,kodak_kodim03,lu,np_solve,-7.105427357601002e-14,2.6999175193730823e-21,7.37257477290143e-18,-8.574396825848726e-17,237.40220000000002
dense,0.01,0,2,kodak_kodim03,gauss_seidel,np_solve,-6.921875794319021e-06,3.1863565268776614e-13,8.325594152893551e-10,2.7859577286668908e-08,2369.7697
dense,0.01,0,2,kodak_kodim03,gmres,np_solve,-3.6370802547480707e-07,1.6742607660122697e-14,4.9782635045542145e-11,4.127724215248068e-09,351.5769
dense,0.01,0,3,kodak_kodim04,gaussian,np_solve,2.842170943040401e-14,-7.411538288475128e-22,-1.734723475976807e-18,-1.7692605739835785e-17,1241.8987
dense,0.01,0,3,kodak_kodim04,lu,np_solve,-1.4210854715202004e-14,7.411538288475128e-22,2.3852447794681098e-18,-9.452097030163727e-17,233.8315
dense,0.01,0,3,kodak_kodim04,gauss_seidel,np_solve,-3.559118326279531e-06,1.6099483537711413e-13,4.4229050023131267e-10,2.626737877268797e-08,2426.2877000000003
dense,0.01,0,3,kodak_kodim04,gmres,np_solve,-5.970320131609697e-07,2.7006418172462795e-14,6.890253623735576e-11,4.054158455535886e-09,347.4409
dense,0.01,0,4,kodak_kodim05,gaussian,np_solve,-2.842170943040401e-14,1.164670302474663e-21,3.686287386450715e-18,-6.106525867860147e-18,1215.7324
dense,0.01,0,4,kodak_kodim05,lu,np_solve,-2.842170943040401e-14,1.164670302474663e-21,3.686287386450715e-18,-8.645208516498303e-17,233.0503
dense,0.01,0,4,kodak_kodim05,gauss_seidel,np_solve,4.124812846839632e-08,-1.9215454598699096e-15,-3.2287532023000942e-12,1.4651716211997621e-08,2506.2938999999997
dense,0.01,0,4,kodak_kodim05,gmres,np_solve,6.336782121252327e-08,-2.951991745149104e-15,-1.871984772056079e-12,4.400297533240242e-09,353.9842
dense,0.01,0,5,kodak_kodim06,gaussian,np_solve,0.0,-1.852884572118782e-22,-2.168404344971009e-19,-9.434188173886965e-18,1249.6552
dense,0.01,0,5,kodak_kodim06,lu,np_solve,4.263256414560601e-14,-2.329340604949326e-21,-4.336808689942018e-18,-8.818175336087017e-17,232.544
dense,0.01,0,5,kodak_kodim06,gauss_seidel,np_solve,-5.4753792255723965e-06,2.478736307307286e-13,4.844300601934345e-10,2.812722402668407e-08,2369.8399000000004
dense,0.01,0,5,kodak_kodim06,gmres,np_solve,7.168657987222105e-07,-3.245291239168538e-14,-5.7665168972341474e-11,3.970964372242141e-09,350.3079
dense,0.01,0,6,kodak_kodim07,gaussian,np_solve,0.0,-1.0587911840678754e-22,0.0,-1.1596772129894094e-17,1261.7463
dense,0.01,0,6,kodak_kodim07,lu,np_solve,1.4210854715202004e-14,-6.088049308390284e-22,-1.0842021724855044e-18,-8.340819996602123e-17,232.3892
dense,0.01,0,6,kodak_kodim07,gauss_seidel,np_solve,1.7701574250850172e-06,-7.947990069947322e-14,-1.9845920024540165e-10,2.5251662242094627e-08,2402.1604
dense,0.01,0,6,kodak_kodim07,gmres,np_solve,-1.1011456990672741e-07,4.944135124771614e-15,2.089518922471223e-11,4.1971709175156224e-09,341.7585
dense,0.01,0,7,kodak_kodim08,gaussian,np_solve,-1.4210854715202004e-14,2.3822801641527197e-22,7.589415207398531e-19,-2.1488249357061204e-18,1248.259
dense,0.01,0,7,kodak_kodim08,lu,np_solve,1.4210854715202004e-14,-6.88214269644119e-22,-1.3010426069826053e-18,-8.424156898897696e-17,263.2587
dense,0.01,0,7,kodak_kodim08,gauss_seidel,np_solve,-2.1954605813334638e-06,9.787013400517518e-14,2.0490700585948374e-10,1.828191774693368e-08,2431.625
dense,0.01,0,7,kodak_kodim08,gmres,np_solve,-8.527835007043905e-07,3.801572376926332e-14,9.018482434366287e-11,4.501687833542396e-09,350.9924
dense,0.01,0,8,kodak_kodim09,gaussian,np_solve,5.684341886080802e-14,-2.752857078576476e-21,-5.7462715141731735e-18,-1.377905837558075e-17,1238.9404000000002
dense,0.01,0,8,kodak_kodim09,lu,np_solve,1.4210854715202004e-14,-7.411538288475128e-22,-1.4094628242311558e-18,-9.113221341371127e-17,231.33370000000002
dense,0.01,0,8,kodak_kodim09,gauss_seidel,np_solve,6.698011389971725e-07,-3.056319268603111e-14,-6.387686679511922e-11,2.936183026927312e-08,2405.7529999999997
dense,0.01,0,8,kodak_kodim09,gmres,np_solve,6.793389530912464e-07,-3.0998405255291744e-14,-6.710819877228658e-11,4.20675375152037e-09,346.3116
dense,0.01,0,9,kodak_kodim10,gaussian,np_solve,-8.526512829121202e-14,3.943997160652836e-21,8.998878031629687e-18,-9.524022976851498e-18,1217.8519999999999
dense,0.01,0,9,kodak_kodim10,lu,np_solve,-7.105427357601002e-14,3.282252670610414e-21,7.26415455565288e-18,-8.736617969014764e-17,234.5505
dense,0.01,0,9,kodak_kodim10,gauss_seidel,np_solve,-1.889830841150797e-06,8.677930185777835e-14,1.9713510294658287e-10,2.6449659186663942e-08,2422.9401
dense,0.01,0,9,kodak_kodim10,gmres,np_solve,-1.1695054524807347e-07,5.370260539285646e-15,9.664316547551566e-12,4.146493036900944e-09,344.8616
dense,0.01,0,10,kodak_kodim11,gaussian,np_solve,2.842170943040401e-14,-1.4293680984916318e-21,-4.119968255444917e-18,-8.510175765826445e-18,1246.3893
dense,0.01,0,10,kodak_kodim11,lu,np_solve,2.842170943040401e-14,-1.5352472168984194e-21,-4.119968255444917e-18,-8.335284996559594e-17,232.9595
dense,0.01,0,10,kodak_kodim11,gauss_seidel,np_solve,-9.250933743487622e-07,4.184803296543622e-14,1.1860529962673394e-10,2.522162466526844e-08,2439.6416
dense,0.01,0,10,kodak_kodim11,gmres,np_solve,-2.5870477315947937e-07,1.170291049000009e-14,4.241427912013429e-11,4.434766561024105e-09,342.931
dense,0.01,0,11,kodak_kodim12,gaussian,np_solve,-1.4210854715202004e-14,3.705769144237564e-22,8.673617379884035e-19,-1.2205291704186977e-17,1225.5717
dense,0.01,0,11,kodak_kodim12,lu,np_solve,-7.105427357601002e-14,3.441071348220595e-21,6.179952383167375e-18,-8.796381129928094e-17,231.6849
dense,0.01,0,11,kodak_kodim12,gauss_seidel,np_solve,-2.8901025928007584e-07,1.3142903187446928e-14,2.304728185641841e-11,3.026110313655357e-08,2365.4224
dense,0.01,0,11,kodak_kodim12,gmres,np_solve,-1.4292952243977197e-07,6.499800229682276e-15,2.3491611433890114e-11,4.104495414882396e-09,342.2662
dense,0.01,0,12,kodak_kodim13,gaussian,np_solve,-4.263256414560601e-14,2.1705219273391446e-21,5.637851296924623e-18,-1.2043100387103146e-17,1249.3994
dense,0.01,0,12,kodak_kodim13,lu,np_solve,-5.684341886080802e-14,2.964615315390051e-21,8.239936510889834e-18,-8.926165932589025e-17,236.5059
dense,0.01,0,12,kodak_kodim13,gauss_seidel,np_solve,-9.251183996639156e-08,4.2699750640163545e-15,3.336546241117927e-11,1.9942458737449282e-08,2423.2006
dense,0.01,0,12,kodak_kodim13,gmres,np_solve,-8.212214908098758e-07,3.790428448836274e-14,9.444715994531838e-11,4.2971799339435564e-09,354.5616
dense,0.01,0,13,kodak_kodim14,gaussian,np_solve,-2.842170943040401e-14,6.88214269644119e-22,1.951563910473908e-18,-7.205088820331653e-18,1232.4357
